	BRD-K02113016|0.04	BRD-K02113016|0.12	BRD-K02113016|0.37	BRD-K02113016|1.11	BRD-K02113016|10.0	BRD-K02113016|3.33	BRD-K07667918|0.04	BRD-K07667918|0.12	BRD-K07667918|0.37	BRD-K07667918|1.11	BRD-K07667918|10.0	BRD-K07667918|3.33	BRD-K12184916|0.04	BRD-K12184916|0.12	BRD-K12184916|0.37	BRD-K12184916|1.11	BRD-K12184916|10.0	BRD-K12184916|3.33	BRD-K25311561|0.04	BRD-K25311561|0.12	BRD-K25311561|0.37	BRD-K25311561|1.11	BRD-K25311561|10.0	BRD-K25311561|3.33	BRD-K47983010|0.04	BRD-K47983010|0.12	BRD-K47983010|0.37	BRD-K47983010|1.11	BRD-K47983010|10.0	BRD-K47983010|3.33	BRD-K49865102|0.04	BRD-K49865102|0.12	BRD-K49865102|0.37	BRD-K49865102|1.11	BRD-K49865102|10.0	BRD-K49865102|3.33	BRD-K52911425|0.04	BRD-K52911425|0.12	BRD-K52911425|0.37	BRD-K52911425|1.11	BRD-K52911425|10.0	BRD-K52911425|3.33	BRD-K69932463|0.04	BRD-K69932463|0.12	BRD-K69932463|0.37	BRD-K69932463|1.11	BRD-K69932463|10.0	BRD-K69932463|3.33	BRD-K72703948|0.04	BRD-K72703948|0.12	BRD-K72703948|0.37	BRD-K72703948|1.11	BRD-K72703948|10.0	BRD-K72703948|3.33	BRD-K74514084|0.04	BRD-K74514084|0.12	BRD-K74514084|0.37	BRD-K74514084|1.11	BRD-K74514084|10.0	BRD-K74514084|3.33	BRD-K87142802|0.04	BRD-K87142802|0.12	BRD-K87142802|0.37	BRD-K87142802|1.11	BRD-K87142802|10.0	BRD-K87142802|3.33	BRD-K97764662|0.04	BRD-K97764662|0.12	BRD-K97764662|0.37	BRD-K97764662|1.11	BRD-K97764662|10.0	BRD-K97764662|3.33	BRD-K99616396|0.04	BRD-K99616396|0.12	BRD-K99616396|0.37	BRD-K99616396|1.11	BRD-K99616396|10.0	BRD-K99616396|3.33	BRD-K99964838|0.04	BRD-K99964838|0.12	BRD-K99964838|0.37	BRD-K99964838|1.11	BRD-K99964838|10.0	BRD-K99964838|3.33	BRD-U86686840|0.04	BRD-U86686840|0.12	BRD-U86686840|0.37	BRD-U86686840|1.11	BRD-U86686840|10.0	BRD-U86686840|3.33
SIRT3	1.2582429151269043	-0.12695527946585897	-0.35186681509417633	-0.1087998999941376	-0.1127347936281821	-0.33727069416483396	-1.0634342674817243	-0.6932027081913462	-0.7879689809102745	1.1035743290756868	-0.6562338876644759	-0.6359701952071815	-0.6076135277382994	-0.4821825620038804	1.541422482536124	-0.9099199652054667	-0.44949551657486025	-0.7657495104372197	-0.20459299150577573	-0.42931719783566624	3.991949668529923	-0.10440882185587756	-0.19427928288779958	-0.30325485643041034	0.08819320727002584	-0.10637673914711658	0.08249938498220466	-0.0965555628345367	0.4580941654412463	-0.06576621844348596	0.13875846597517286	0.16059304116399567	-0.1362811007459365	0.0070505260275431835	0.3802104444345785	0.0033403751157552136	-0.44774612695742855	-0.11562749654818798	-0.3917028072552801	-0.15200346579918436	-0.11104812732109615	0.11423987596462955	-0.15641878555982527	-0.15957947205274495	-0.11785013308891834	-0.24700945964226317	2.219979218336252	-0.6162561332262477	-0.43099530357032556	-0.2528952120424763	1.7787273123959253	3.6360446151513224	-0.3824223890242813	1.1002333345528807	0.1491507200681005	-0.031375050864095456	-0.032154934353228214	-0.028659429539350672	0.09850650300848447	-0.1406625163850066	0.6521237744829019	-0.17396942617338418	0.9302850246532494	-0.13247775147622942	-0.1961177410088082	-0.09877666410877357	-0.21468679379194203	-0.7483474535819807	-0.2875514709032497	-0.3004894506014309	-0.24636080057193036	-0.5866701343732	0.10266218660272604	-0.03096508397450067	0.025172043832674202	0.05684630758258802	-0.05907340891764997	0.11431567594747143	-0.10897832244368422	-0.03694131192953698	0.00019563821133150583	0.11050751273305082	-0.22792426869174953	-0.12509534951447185	0.21335504083987486	-0.15505680702681998	0.3590395084538243	0.11733688741925707	-0.2883378547282465	-0.2401721502208861
SKIV2L	0.028439889469515034	0.36969226761453716	0.33713054445292184	0.5438374052489078	0.48924529700299013	0.1646492415862489	-0.09451041730133714	0.33212738552926996	-0.06620064589908203	-0.10208277176432763	0.2058021666887715	0.10002333677680457	-0.044528858942241456	-0.3511874387598599	-0.0013233451796204794	-0.25196957512587187	-0.19817326008391234	-0.1891399800063341	0.1813967521280014	0.07005814689934908	-0.14985886050186892	-0.2819950469452917	-0.32633244497185565	-0.2984989250741261	-0.4536231606778423	-0.44467208912345707	-0.49169369491452475	-0.39349514216843584	-0.38047703918216946	-0.6569755833959215	0.16393254585630293	-0.09335257805433018	-0.05186149688549548	0.007335926072844797	-0.008224548584138762	-0.09187063494498128	-0.019446116960965654	0.13879720223255632	0.0661485371222869	0.18013317279326616	0.2144791874518764	0.2921445736518269	-0.021687480486356492	-0.07203814017467043	-0.22209279207082902	-0.03820876904023033	-0.006527434862576935	-0.2988841357597944	0.011147114331583849	0.27085527771357726	-0.16344168286133698	-0.17398446382153665	0.317933695877947	-0.3457603831371155	0.13642871909322274	-0.08496820681302146	-0.24853966067535835	-0.6309234917486704	-0.023055255013423388	-0.2560446838668747	0.12427743108562679	0.20078575983756344	-0.17302234912907602	0.08410395121196101	0.04977563989539361	-0.19870932996911694	0.007338544649955499	-0.34582944698822793	0.09948724917876402	-0.03260614223969268	0.14375321877308403	-0.1966287659376095	0.4039998023371411	0.10588131100310161	0.09573031143324655	0.08065192008014943	-0.03409135541635392	0.17725906260382404	0.212302692881301	-0.06635271230705264	0.3463239337668158	-0.009095354552082213	0.06720518209350956	-0.3638977911196249	-0.35483549870021164	0.10543642980201391	-0.5500044466285366	-0.44998680502871274	-0.30042221011490017	0.052295017170877145
SKP1	-0.33709024640412144	0.01187765611292176	-0.022809112223840373	0.37431972881449643	0.3813169526699805	-0.21411072283445728	-1.0559480069400542	-0.21793782379515095	-0.7260527843937105	-0.44224778630839773	-0.8019578653912932	-0.11352588876176324	-1.2668197965301415	-1.3932934904147618	-0.8335086304288298	-1.6368195020571534	-1.50745091281519	-1.0714178061416784	0.5152901980828594	0.3110497872071483	0.1513678969817498	-0.4408079457282206	0.13751881482562567	0.27835598039059867	-0.45542498654854224	-0.12373892189050532	-0.30694003947241705	-0.04131781885899836	-0.8019971003452837	-0.528104733658668	0.7050356638969842	0.4044786115709744	0.10776303688560768	0.1892907342501769	0.187849671073153	0.10932664832902532	-0.6707241903207253	-0.40179883504525343	-0.8331948235096084	-0.6959128429950825	-0.6933675243915669	-0.6435788554411678	0.16777913545950737	0.01759382064525757	0.1291697865266054	-0.03562618121122796	-0.756672845131313	0.05306449706737659	0.3041846677959154	0.489341338314557	-0.07399896332796392	-0.3408093779551254	0.15020387659976317	-0.20229032974510908	0.16282558756331214	-0.11975478419202072	-0.29237946803285936	-0.5322708940701425	0.0718087974988677	-0.1726546182305754	0.3519976059116366	0.18409330955532285	0.0168726726133146	0.31957443951117953	0.29136573858135933	0.033572953618668556	-0.033554860995367385	-0.7310301989775446	0.1187938671845643	-0.11352148557320725	-0.024008158292527188	-0.14981085007007403	0.4150725021489358	0.39882732628205453	0.1434604282383344	0.11631211228957798	0.15963342685403545	0.16149916134751852	-0.1414145128703567	-0.16737876979729727	0.36984088248449937	-0.010865231908234149	-0.3174131596878942	-0.17025390776685936	-0.41615751988939653	0.1473505967494392	-0.1811949457869598	-0.3004386963178174	-0.21584027193556032	-0.04024825186269284
SLC11A2	-0.12237846316289384	0.2277581710482742	-0.051793325327491736	0.37358269907273883	0.552924088919875	0.1920059856594	0.6475696076046327	0.18977328101464272	0.011062692825584364	-0.390931715737542	0.9793504150784763	-0.2077928563731284	-0.91554970870388	0.3796254168126986	-0.6150645277859074	-0.5485641017750877	-0.16353737381911268	-0.5272818109676013	-0.2492036496281417	-0.09315022424825396	-0.2605991235135221	-0.01383327099962687	0.08090008840770935	0.3587423886779468	-0.3558247364081784	-0.08971176776104173	0.49180854906043514	-0.22090017126581962	0.14475207299204426	0.19511232212849924	0.7519589123966646	0.5486731056903341	0.5922481118354399	0.5168426669520523	0.780051849762989	0.5681855858795252	-0.044875326278882355	-0.5158366490633061	-0.2100073020886155	-0.44510332437662	-0.37812862408466835	-0.6278779666851726	-0.41792732568887586	-0.6191999881695477	-0.10444996528136426	-0.22246931724059285	-0.8454139774273605	-0.23094464632181033	-0.5514022735394063	-0.14380306361759546	-0.5978742835432271	-0.1356330876752813	-0.08886406995015032	-0.09853431107584913	0.2794779549683722	0.21864880695993646	0.48035785282466276	0.014170026646545727	-0.14193035552100616	0.43309568285924627	0.5217290153083424	-0.3631363235424058	-0.5835386230662026	-0.2214397437128023	-0.38717227062230997	-0.07795390433000253	-0.07583331120319887	0.26597269363892345	0.08460002569051876	1.403290688074552	-0.014065987391349566	-0.08710597050495661	-0.589055911717382	0.25433684480153634	0.02703302703408461	0.536785759155895	0.2600353908441093	0.3349739637753218	0.33028139916577653	0.36893219627410634	0.0302927202474077	-0.13671290284978946	0.21928860955174834	0.26869817565395354	0.16854750980963532	0.09655151088551743	0.12271226674300333	0.21075301967697987	0.15688942361176098	0.19268296681024508
SLC1A4	0.4101556254501791	-0.040671609464188574	-0.1072455164606801	0.26496530658251727	0.663121123558402	0.03904837992077059	-0.6094205674383186	-0.32929463765256334	1.1539861942126628	0.2844065762573627	0.8115416490098498	1.1575409827154426	-0.3699014160380025	-0.2212600616001401	0.165250933827207	-0.23160944130160002	0.2880569446514685	1.661882682491746	0.24585780874147437	0.1746355599616516	0.7679085990990879	-0.03459148859196078	0.5837177657882323	0.12320452373841828	-0.4510265514875386	-0.3032715606565664	-0.06836861461286918	-0.48256231646752806	0.5079244594309295	0.6138976152097287	-0.48283325012704087	-0.38184141235755276	-0.4986955493704099	-0.2633898189209048	-0.4146614659471247	-0.6047980015720038	-0.5199741027294064	-0.49134344553336123	-0.31528410092378295	-0.40047076677664756	1.1630705311359506	-0.3827887707490187	-0.7708534476695919	-0.698752118501908	-0.4946647657492222	-0.7130354576844438	0.42458725158984834	-0.8830700951356155	-0.3618586955626526	-0.20191857928841847	-0.22471332130917343	-0.39623598999651727	0.6112315402911482	0.13016111699184693	-0.0054836748774027555	-0.1706875408992392	-0.3237686468486534	-0.30460366046091875	0.7719851587234384	0.1046284076393027	0.6586236359008883	-0.08184969794563972	0.21343511285765762	-0.02317320070907325	0.38457425621898417	-0.04277409757291428	-0.045218113018916206	-0.4266401050029656	-0.4053354308544064	-0.19335545038565627	1.6818005643746787	0.005477233177576461	0.42357179067648304	0.9304259859718078	0.12276383073136958	0.3190111589997186	0.4982559772034098	0.33142207030792115	0.18846104307346412	0.4598377829955034	0.14640159826818996	-0.04072496628904373	-0.2663693814549187	0.6305730155229465	-0.18239898054812365	-0.05679012594083203	-0.05520364784922845	0.15975531770075158	1.4477223393790393	0.234450067148666
SLC25A13	0.14848734271818742	-0.11199238277677814	-0.11775390375047401	-0.07157649452226493	-0.283075928427525	-0.32101441313450546	-0.029681108631453235	-0.0028063409495313607	0.3522911551987799	0.18488782519227107	-0.0367962373474621	-0.34510246630237634	-0.12154708405836583	-0.24515574463868953	-0.41648599598965735	0.10730693368993904	0.1619028260134391	-0.28762414813164483	-0.03094128742391374	0.05045849101121943	0.16203655851458323	-0.11957369855121058	0.19272385398812256	-0.00759522628315068	-0.18309473788301153	-0.24778482027690293	0.010387557736201222	-0.02962303838354785	-0.30986907116070067	-0.13219906331154738	-0.5964075609765145	-0.9480898794217325	-0.7842947459416362	-0.9430735242096874	-0.4846102722728876	-0.8576842599645118	0.2388703348697767	0.12170632068927567	0.0322582946679546	0.35533831938719257	0.22814238254840605	0.026862990305974794	-0.1274249773759101	0.19948233310992988	-0.22857902502402241	-0.14076967214926603	0.0952756820580909	-0.11702033972128767	-0.07962534608692806	-0.17412920697980047	-0.3578945299894721	-0.5022697420247931	-0.3258706705904159	0.025259554842514593	0.0038751371677131865	0.17991027200995133	-0.08077018005120884	-0.5470967689137769	0.4655584147831237	0.10980926364847932	0.07324533656484238	-0.025911266823968344	-0.11608501462981262	0.06871099077401037	-0.1401688898361296	-0.09598925346617755	-0.25268432592734175	-0.09069901124024919	-0.055443006906752856	0.2854176587324891	0.1933683079939635	0.2941049832564146	0.14234276000759927	0.12340016832045997	0.05342803130542902	0.5337017192793111	-0.29693093785009655	-0.02528484901804558	0.19668256540177018	0.4174673726907363	0.21263833789381556	0.1335869842733691	-0.09415404556122435	-0.18205358396074148	0.03518486307774656	0.028702486820648094	-0.15554733880022376	-0.11810622792964114	0.06825298671845499	0.14884141113337476
SLC25A14	-0.17928695213691373	-0.11803219294673761	0.01976800000132443	0.08599539968210228	1.4716390992856505	-0.14660666782993484	-0.4544646694109997	-0.4024716135207935	-0.206838499338458	-0.29947533920644026	-0.27589552809747975	-0.31478795147319616	0.23862557153478914	1.0091723670686503	0.3276316132423715	0.24075113693058756	0.16087869634445737	0.16580273156800077	1.315679125122273	-0.005483329920109803	-0.08211511627709367	1.0774558003484953	-0.19354788641592613	0.00287247765469593	-0.16923062623809818	-0.24575247091352428	-0.058064404328669994	-0.003374760340342675	1.0195319534107652	1.5681928837643044	0.11541116910771176	0.002415077543260639	-0.2260849540473788	-0.5254633521633153	-0.2135371923838843	-0.5525465414587841	-0.3447766351699825	-0.3175986210505168	-0.13306129932403574	0.04891932646433498	0.19498133182525615	0.09186335404713948	-0.11282865047454808	-0.21993863582611084	-0.18495932420094796	-0.09216797351837129	0.6025860261917119	-0.05647330125172948	-0.21667116414638254	-0.005754559546817066	-0.3044390123283331	1.3178258271355752	2.1526052988654825	-0.10439560150230538	-0.0751597722301609	-0.38777052599136635	-0.46716502760221285	0.6046063779510673	-0.5836198934924459	-0.21495114708170102	0.02210924434726517	-0.05758619637004866	-0.14244041265996202	0.008994951147057359	-0.005153664857900401	-0.19275101813984805	-0.10200998147328644	-0.31434196949005094	-0.06534597237904845	0.015897339185079257	0.21104403336842883	-0.27966130097707076	0.17915210716896487	-0.06017054781315482	-0.09110289133759004	-0.06689526607902636	-0.18426059892665828	-0.15861360070087946	1.3941837956625802	-0.10950781234168261	-0.033769801112886334	-0.2773874280463546	-0.6043567495383758	-0.287137115090679	-0.30527793922980706	-0.011258501148345404	-0.2684510441392837	-0.10304682558019529	-0.028403201460435845	-0.02317354709253176
SLC25A4	0.15744578245957866	0.0908297538410728	0.08441036871340006	0.2836431441708645	0.4808780072763443	0.2688944461730056	0.05775960967257454	-0.13386246148904193	0.2098404778085913	0.2703356421878483	0.6176584704417145	0.7514459617985624	0.17862800798448694	0.6200570799687005	0.5803467813995772	0.4954370358464981	0.6071552198586012	0.5366898384392531	0.04968048955897153	0.11132323104469026	-0.024581350433768634	0.03146055229246395	0.6695624219312126	0.02588206542460429	-0.2557278841441744	-0.14786532247346607	-0.2756966630547956	-0.18772114017480254	-0.1531640121693408	0.20575898803250325	0.418344939206823	0.5337936150109569	0.5754469685797229	0.6234696180251712	0.40010477257836485	0.5522305683995326	-0.3667617295338559	-0.009562378541017344	0.3673922532644032	0.36051228780012856	1.0834676354970696	0.5762562554921864	-0.07742306452531089	-0.22275376063126728	-0.24839113296606521	-0.2898717568470885	0.6272989266957995	0.14862223246158734	0.10460936256777309	0.08185599696399315	0.0042784354453194355	0.08113472523217347	0.6742376154768266	0.3687937642420381	-0.1646058996884919	-0.015744600182935404	0.1411183560929429	-0.24214498460982092	0.325649467664275	0.12129106761735346	0.110451881789927	0.1676494064861247	0.012600501344130302	0.10134967489556541	0.18353957899551934	0.13881615232394542	-0.023825760499024778	0.492302906696614	0.10418556788028906	-0.03725174647111077	0.44827758727929573	0.2064949029531237	0.111328208486641	0.054425354378061876	0.11799681806892497	0.22773384005725816	0.2655818457974129	0.20617329581138874	0.08355046388014446	0.09692800940261215	-0.01896634821555902	-0.02269209531019752	0.7963557407109434	0.10585199126281471	-0.2509218595423975	-0.07346733035687276	-0.08058858292335813	-0.15181957244607483	0.6140410341495919	0.3179278732906378
SLC25A46	-0.07805017785327333	0.1884722842842533	0.1967473743857573	-0.36515341618504865	0.44920591736671245	-0.6095103188062843	0.6607097099711012	0.4361385729226696	0.3831154632782911	-1.1425445004518144	-0.8333595693224503	0.4279856923447589	0.19371985982684117	-0.07064241539555027	0.38086869463065237	0.18853441098068954	0.3735895541300132	0.37571785629891014	0.26414761250950036	0.4936182924720575	0.29503708502022025	0.23147235343574538	0.6950660259191407	0.4705024416705559	-0.33151021024694255	-0.24339548534057087	-0.06483498530042198	-0.23581083340431874	-0.9146653381205493	-1.1622327079243087	0.12004806387777744	-0.07007613824898407	-0.15813827755984733	0.23929950785633902	-0.2748683832269057	-0.12554566511850535	0.16552116711934536	0.03623119672139552	0.2880498663584395	-0.03736744880676154	0.2810325463612884	-0.025918118158975528	0.4013878790537522	-0.07843349138895601	0.3535792001088467	-0.06626880963643285	0.16892852465311728	-1.4997948201497389	0.1630604435988451	0.2674342487501213	-0.32610584635973555	-0.11700564473894619	0.28523028765832886	-0.23858002101694295	0.17185321389590413	0.05389743494160252	-0.16382939414492212	-0.405777001593826	-0.010899641070215202	-0.010768991835276983	0.37189581389607057	0.1809653072376133	0.18922332020568136	0.2999525520407804	0.34554807596556714	0.12065567829937862	0.3541892401377365	0.34065253893534414	-1.238195489247639	-0.24854014396667404	-0.03208878517150815	0.10492115974426379	0.15768111337419613	0.15307469826598977	0.03175302501863264	0.08040974433696786	0.010564819797208358	0.07074543732777272	0.054485233565442215	0.04966714542373829	0.17666137135756502	0.1819717986746697	-1.1749413033631866	0.20290511178335122	-0.1483386220007906	0.2965667258944613	-0.050108312659597	0.00243391638914107	0.2988930207313321	0.5219294486993977
SLC27A3	0.29103747777092703	0.09106287953820107	0.0010881678793198308	-0.13835282764332715	0.4423231360161474	-0.026430622498111827	0.5353361443206146	-0.08384690425218455	1.4602400028408982	0.16621478054848815	0.15639890450646052	0.49591012124337563	0.6916071162311969	0.7210648231288707	0.02271350007034793	0.8499950921625326	1.4528150556016024	-0.10171806870446638	-0.8220094396457576	-0.23275439917828264	0.6191610535765323	0.22715264733204066	-0.1071537982044705	0.8555293922031465	0.7812206228959037	0.01687146672370865	0.8338466037423421	0.23687976873267758	1.005127348390726	0.9215610925578007	0.7327950871543522	1.0327402074025251	1.0734734696241792	1.1619301862863964	0.8438165341691243	1.3582100331848517	0.4059301493718073	0.8762154664748752	1.4679308054997373	1.1121554905329	0.17433280529120024	0.58623084288377	1.2006741355015675	0.19228151859381212	-0.02206717271071253	1.7276635001255913	-0.016307176932310874	1.3975068527612928	0.3006628139650574	-0.40560770816775005	0.14932841947663947	1.0362789421438585	0.4289426430191738	0.16902544524649107	0.37586071836426704	0.49914905371908286	-0.6431295538137066	0.31721115707042397	-0.07081432961000426	1.0049816020602045	0.011805781213661604	0.04040605392158151	0.38696121081925927	-0.3264534581368957	-0.08317514486974087	-0.2059091894494435	-0.538581187908466	-0.05394785025180937	-0.5141851466741322	-0.19722319382887635	-0.3527165168370958	-0.3981385177221058	-0.019317802219224706	-0.19405061323634598	0.19469517413387827	-0.6677263094450107	-0.7077069470306862	0.16692730627617122	0.3424088494562347	-0.02040098872580387	-0.4093671032806861	0.4236313919287422	0.6879493969423235	-0.00725793919474486	0.009914702784061665	-0.19589852453308806	0.4532506288192006	0.04573089396867699	-0.24070676526704973	-0.6809275801106013
SLC2A6	0.08307169963975151	-0.5575423195697621	-0.20231323995686332	-1.0841185661870953	-0.5216539645414843	0.13769787193512725	0.4148400363388589	0.22834751286364133	0.026955575666924858	-0.13229321188840734	0.6685618265615908	0.224058667159554	-0.17615263178502794	0.16408479467035075	-0.28729534089071	0.09383640230112238	-0.3782008164567596	-0.4372271285791447	-0.769279174365964	-0.8253699840068052	-0.3034898797754864	0.24214368199511446	-0.36084183349867843	0.07834956999338576	0.622217926855423	0.29059405367653274	0.5472028162041553	-0.04381916312454474	0.5204628386831303	0.9109689314192936	0.2807447540787708	0.5290012881413076	0.5274469066199045	0.6896784923980573	0.7680525318264614	0.6786918330561811	0.2856729487883743	0.0741116218077833	-0.12203504122220525	-0.15877505815946127	-0.3289497236105108	-0.5402070382925176	0.018212929994632532	0.09502294980562691	0.14010964515881716	0.2603629855620557	-0.4957683868897262	0.27687761111137227	-0.4798576915623123	-0.960702435979042	0.18751007284545493	0.4889738882656906	0.13079735639419413	0.48514323171519774	-0.1886024891972422	0.11632225855851057	0.9785451482913269	1.039788765154092	0.12514130159974654	0.09478667416556401	-0.731761631051347	-0.46149707381155897	0.06467219079261903	-0.5075371396078214	-0.17411436999162877	0.00694754548594793	-0.12399971839709097	0.3808729565449254	-0.006247729032467397	0.41802101257519847	0.6728209380614457	0.6834256311563353	-0.7916564991246938	-0.5279352303986465	-0.017928810773003196	-0.16934913820376588	-0.11465012024444121	-0.5395318409793118	-0.3734269365526514	0.4465544591308097	-0.5005531428446984	-0.31884316237914234	1.1450452231048498	0.5910849811636035	0.6085610223690677	-0.12427913103219446	0.7099943671929546	0.923832199447471	0.46490567280454914	-0.20910344194571095
SLC35A1	-0.12433551171730677	-0.18576615552787779	-0.20116780863877817	-0.11319493874483373	-0.36223653698973096	-0.04489185170555654	0.47941227955417975	-0.12215666602076247	0.2911194957335959	-0.045252940997513015	0.19750561829265223	-0.20912822453046567	0.3634120631251558	0.374172776118393	0.1997135630201671	0.27062377108915986	0.29912436357092237	0.2707989948832541	0.12518652452926649	-0.04006871349886687	0.030759474500215767	-0.04825986835187823	-0.15495307036630082	-0.1725124847221237	0.1717625891709762	0.14165806072923667	0.3598742363862873	-0.2288852368785914	0.5447207771231118	0.5173324279927319	0.3628778678910376	0.2856585887325079	0.4710344070490808	0.31174174433508206	0.20365278300943365	0.4325244322823084	-0.07364386851970857	-0.28983923887595014	-0.04375856375082835	0.15443610851581427	-0.022237246586725472	-0.02280524865174745	-0.21596988335633802	0.0413887821099701	0.09960811957334965	-0.157532570912287	0.24590543453510053	-0.20856056824708524	-0.05420760806739544	0.16134248122852105	-0.2164844810376755	-0.4594364216768687	0.1489737177089232	0.5817347364692823	-0.018392786514076793	0.16450143546594642	-0.4585652931597585	0.11102281986332112	0.33100764427888735	0.26177336968958187	0.025009164712280835	0.06018256311861947	-0.3491723754472888	0.09824182884267414	0.08901510764942107	-0.24070851147087366	0.042356818761582225	0.47295010591164716	-0.09283118223532523	0.055532102829371745	-0.23054249739035507	0.19523280803973955	-0.05924022014485549	0.10499215973468938	-0.4949400579016651	0.09141760428083441	0.012784105826394665	-0.18825727658082622	0.30358955344628874	0.4727364410995971	0.14909633602409786	0.4364955133757258	0.37894229300460847	0.03877556415100495	-0.5443618360105313	-0.3073801156832821	-0.24016715750221707	0.3264102867974031	0.6067491568076561	-0.038885868903696164
SLC35A3	-0.16412224775579784	0.14550506909065763	0.06644180262564141	0.46027329776007325	0.22397851590082762	-0.012098094881174859	0.253249813001474	0.10735697703173663	0.15605344196616322	-0.11462786911160301	-0.26779717586935686	-0.17658993244597573	0.10780360845457941	0.004489549141289888	0.6154838108419313	0.308350767886768	0.5375203035572733	0.5462745084713209	0.5428475727013456	0.3284658460825402	0.21823465140178774	0.5561647387521601	0.559947968421335	0.20213229209610825	-0.42832539878375037	-0.24742554127057836	-0.3885127962888584	-0.3739303161661465	-0.5790502213898657	-0.10616310725176377	-0.05255040834238264	0.22352076582522365	0.0934658088087462	-0.1421595154344057	-0.46328289285837687	-0.2514763874863255	-0.4333296560629816	-0.35760831906245283	0.29587367302332207	-0.23472766631688793	0.31505030558659514	-0.14638499969091168	0.0006756457304343636	-0.5467076499645523	-0.48623967561966336	-0.7628723342602068	0.3508436354612696	-0.4814503263815852	0.004901764309141281	0.1945873623279312	0.8967844759208221	-0.26850559595738294	0.15714283801869566	-0.065232951538252	-0.038713484661345866	-0.32502148859219177	0.38039189800303824	-0.7159993655195415	0.3300118116417323	-0.0012987278649436718	0.6373499808584239	0.3014649035867835	0.10963768007627772	0.36128144473122586	0.40868978660982974	0.4659311485855177	0.13614299382918946	0.17416766093327465	0.2164103437081364	0.06322767820113799	-0.18570433054214863	-0.18414766067113586	0.2253808656804758	0.2874983641120883	0.006981370400552282	0.14597810764575256	0.04089636244583339	0.03272377183995475	0.23119707017844723	0.05173592016159834	0.19533556558223442	0.1538372095324713	-0.1880247651038586	-0.10674993578606855	-0.20719830328915614	0.23400180699767267	-0.44429625356315966	-0.1575410947720434	0.26059163485348513	0.2551601638940504
SLC35B1	-0.0461848639271157	0.2325269544840219	0.24330840878742807	0.38463656229217796	0.37875207161820273	0.05336075870104858	-0.08979920574001454	-0.01006310989186332	-0.0733937950013311	-0.21188821483448095	-0.01156939210145739	-0.059715170016836794	-0.6396275936003045	-0.4517319422527635	-0.3643101422697666	-0.5578533542920704	-0.44333717250084703	-0.39812853169995677	0.39660125201224083	0.13314031931849138	0.12012892275793696	-0.0017698801187151503	-0.01510770180106924	-0.09338331377824123	-0.5089940216995709	-0.17118879391720418	-0.2415656019321665	-0.182400228989423	-1.0838616838974524	-0.3979270919214108	-0.3374157088875306	-0.6296412024656834	-0.4779547361208359	-0.5110616025877633	-0.22560395178608433	-0.5117526294915492	0.012412595504369387	-0.36805807455992107	-0.4881893700819753	-0.44037739142393484	-0.7572733849745527	-0.55477604890481	0.0037525905706949914	0.16273529346172566	0.108307281885392	-0.03268268927549715	-0.5596747114719486	-0.06573539440448428	0.13495840337617437	0.31774544606051275	-0.1728551013184667	-0.3710413476177112	0.03176435845184441	-0.3841445952200348	-0.11056442375222097	-0.21620067965842912	-0.27568294406198923	-0.6539191569229317	-0.2683356923111842	-0.1549173137730128	0.2057049902838921	0.19770876133315105	-0.045453373105536876	0.18674942859800817	0.20440841440017868	-0.04285645466811072	0.0006112890977133153	-0.09328207358335838	-0.009610058711125191	0.10976726825420673	0.42114862735454867	0.05729129448915119	0.21273880166830197	0.15565029895946184	-0.10470139806851009	0.16037930114571886	-0.07491512366992718	0.015120749933586216	0.31052551815405494	0.20145333614273842	0.15923773747833536	0.2386546284750016	-0.48942691607245575	-0.346407042832696	-0.3328004633302995	-0.06359751230018773	-0.6510508449331057	-0.5267743320009393	-0.0031000044175260775	0.19187694289919577
